,ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
612388,612388, o7373g0239o.1004736.cm, ./smf_downloads/OSS.2015-12-17/o7373g0239o.1004736.cm.1674148.smf, PS1_V5, 2457374.1356041464, 173.730005, 8.69, w.00000, 45.0,-0.9826072256876546,0.107960028,0.1510882932146546,0.0833862770189075,0.899654534,0.3900169639576850,0.0833862770189075,0.980556736,-0.0000284536400349
612399,612399, o7373g0250o.1004748.cm, ./smf_downloads/OSS.2015-12-17/o7373g0250o.1004748.cm.1674172.smf, PS1_V5, 2457374.142951464, 168.880013, 8.220008, w.00000, 45.0,-0.9711446918280009,0.190882851,0.1429745602826616,0.0832576080349190,0.899662146,0.3900210210732056,0.0832576080349190,0.980565333,-0.0000277590204516
612406,612406, o7373g0257o.1004756.cm, ./smf_downloads/OSS.2015-12-17/o7373g0257o.1004756.cm.1674164.smf, PS1_V5, 2457374.1475451495, 173.729972, 8.690038, w.00000, 45.0,-0.9826070639006197,0.107960583,0.1510889488260930,0.0831772020080991,0.899666883,0.3900235542702592,0.0831772020080991,0.980570687,-0.0000273190504114
612799,612799, o7374g0573o.1005397.cm, ./smf_downloads/OSS.2015-12-18/o7374g0573o.1005397.cm.1674697.smf, PS1_V5, 2457375.0801319666, 170.49001, 8.450002, w.00000, 45.0,-0.9755504684070603,0.163426024,0.1469463103266574,0.0669249785241340,0.900743098,0.3904847084365787,0.0669249785241340,0.981741531,-0.0000323121150710
612817,612817, o7374g0592o.1005416.cm, ./smf_downloads/OSS.2015-12-18/o7374g0592o.1005416.cm.1674716.smf, PS1_V5, 2457375.0923801907, 170.49002, 8.450012, w.00000, 45.0,-0.9755504716357536,0.16342585,0.1469464829649329,0.0667093866990180,0.900753018,0.3904900660665822,0.0667093866990180,0.981752765,-0.0000313428618908
612825,612825, o7374g0600o.1005423.cm, ./smf_downloads/OSS.2015-12-18/o7374g0600o.1005423.cm.1674724.smf, PS1_V5, 2457375.0975688365, 178.010023, 8.050014, w.00000, 45.0,-0.9895490655365032,0.034382499,0.1400374617094047,0.0666181129930488,0.900757165,0.3904923301097579,0.0666181129930488,0.98175747,-0.0000309151208471
612836,612836, o7374g0611o.1005436.cm, ./smf_downloads/OSS.2015-12-18/o7374g0611o.1005436.cm.1674738.smf, PS1_V5, 2457375.1047739615, 170.489996, 8.45, w.00000, 45.0,-0.9755504335334189,0.163426264,0.1469462757990018,0.0664914249623081,0.900762871,0.3904954685249096,0.0664914249623081,0.981763953,-0.0000303054092995
612844,612844, o7374g0619o.1005443.cm, ./smf_downloads/OSS.2015-12-18/o7374g0619o.1005443.cm.1674742.smf, PS1_V5, 2457375.1099284193, 178.010023, 8.049996, w.00000, 45.0,-0.9895491095039883,0.0343825,0.1400371506457932,0.0664008360496552,0.900766918,0.3904977097761479,0.0664008360496552,0.981768557,-0.0000298586234386
612855,612855, o7374g0630o.1005455.cm, ./smf_downloads/OSS.2015-12-18/o7374g0630o.1005455.cm.1674753.smf, PS1_V5, 2457375.117120113, 170.490014, 8.450003, w.00000, 45.0,-0.9755504772868966,0.163425956,0.1469463275904852,0.0662745032133883,0.900772516,0.3905008313714752,0.0662745032133883,0.981774935,-0.0000292214569948
612862,612862, o7374g0638o.1005463.cm, ./smf_downloads/OSS.2015-12-18/o7374g0638o.1005463.cm.1674761.smf, PS1_V5, 2457375.122302458, 178.010018, 8.050006, w.00000, 45.0,-0.9895490820771770,0.034382586,0.1400373234589124,0.0661835119876968,0.900776517,0.3905030768363528,0.0661835119876968,0.9817795,-0.0000287530051429
618399,618399, o7395g0615o.1016106.cm, ./smf_downloads/OSS.2016-01-08/o7395g0615o.1016106.cm.1683635.smf, PS1_V5, 2457396.074650618, 173.090031, -0.700019, w.00000, 45.0,-0.9926623317906249,0.120300589,-0.0122173324230560,-0.2955189738553501,0.860565452,0.3730709603862102,-0.2955189738553501,0.937952471,-0.0000273641420698
618417,618417, o7395g0633o.1016124.cm, ./smf_downloads/OSS.2016-01-08/o7395g0633o.1016124.cm.1683652.smf, PS1_V5, 2457396.086691486, 173.090021, -0.700029, w.00000, 45.0,-0.9926623086773424,0.120300762,-0.0122175069429549,-0.2957210379855635,0.860504757,0.3730458862086344,-0.2957210379855635,0.93788681,-0.0000262258955065
618435,618435, o7395g0651o.1016144.cm, ./smf_downloads/OSS.2016-01-08/o7395g0651o.1016144.cm.1683668.smf, PS1_V5, 2457396.0987096056, 173.090042, -0.700073, w.00000, 45.0,-0.9926623434552929,0.120300398,-0.0122182748305054,-0.2959224889134644,0.860444067,0.3730208422044410,-0.2959224889134644,0.937821167,-0.0000250624225456
618453,618453, o7395g0669o.1016159.cm, ./smf_downloads/OSS.2016-01-08/o7395g0669o.1016159.cm.1683684.smf, PS1_V5, 2457396.110734209, 173.090004, -0.70006, w.00000, 45.0,-0.9926622664209062,0.120301056,-0.0122180479546390,-0.2961238124679427,0.860383253,0.3729957674863589,-0.2961238124679427,0.937755397,-0.0000238776022716
620883,620883, o7400g0482o.1019948.cm, ./smf_downloads/OSS.2016-01-13/o7400g0482o.1019948.cm.1687059.smf, PS1_V5, 2457400.983756635, 169.190006, 9.100002, w.00000, 45.0,-0.9698917001752938,0.185192075,0.1581581017217275,-0.3762568023495731,0.833791866,0.3614601288376616,-0.3762568023495731,0.908769662,-0.0000301726159832
620901,620901, o7400g0500o.1019963.cm, ./smf_downloads/OSS.2016-01-13/o7400g0500o.1019963.cm.1687075.smf, PS1_V5, 2457400.995412452, 169.19002, 9.1, w.00000, 45.0,-0.9698917508490159,0.185191839,0.1581580672544835,-0.3764475462141554,0.833718736,0.3614292920256728,-0.3764475462141554,0.908690301,-0.0000293756162010
620919,620919, o7400g0518o.1019982.cm, ./smf_downloads/OSS.2016-01-13/o7400g0518o.1019982.cm.1687095.smf, PS1_V5, 2457401.0071568703, 169.19002, 9.099996, w.00000, 45.0,-0.9698917616945936,0.185191842,0.1581579983199952,-0.3766395716845413,0.833644859,0.3613982050867489,-0.3766395716845413,0.908610155,-0.0000285108242395
620937,620937, o7400g0536o.1020000.cm, ./smf_downloads/OSS.2016-01-13/o7400g0536o.1020000.cm.1687110.smf, PS1_V5, 2457401.0188537235, 169.190011, 9.099999, w.00000, 45.0,-0.9698917244705326,0.185191992,0.1581580500208615,-0.3768306404783170,0.833571102,0.3613672283483058,-0.3768306404783170,0.908530162,-0.0000275925688614
620955,620955, o7400g0565o.1020030.cm, ./smf_downloads/OSS.2016-01-13/o7400g0565o.1020030.cm.1687139.smf, PS1_V5, 2457401.03648332, 170.110023, 2.349984, w.00000, 45.0,-0.9843108896037562,0.171612322,0.0410034597261166,-0.3771182613667291,0.833459624,0.3613205103080951,-0.3771182613667291,0.9084093,-0.0000261121203956
620956,620956, o7400g0566o.1020032.cm, ./smf_downloads/OSS.2016-01-13/o7400g0566o.1020032.cm.1687140.smf, PS1_V5, 2457401.037125736, 171.790009, 4.510003, w.00000, 45.0,-0.9866866992789195,0.142359357,0.0786331416281513,-0.3771287336660138,0.833455556,0.3613188072464141,-0.3771287336660138,0.908404889,-0.0000260561746027
620957,620957, o7400g0567o.1020031.cm, ./smf_downloads/OSS.2016-01-13/o7400g0567o.1020031.cm.1687141.smf, PS1_V5, 2457401.0377651565, 170.480016, 6.839998, w.00000, 45.0,-0.9792086047701768,0.164214442,0.1190971254367286,-0.3771391565253723,0.833451505,0.3613171120791105,-0.3771391565253723,0.908400499,-0.0000260003588070
620958,620958, o7400g0568o.1020034.cm, ./smf_downloads/OSS.2016-01-13/o7400g0568o.1020034.cm.1687142.smf, PS1_V5, 2457401.038404402, 173.330016, 6.95, w.00000, 45.0,-0.9859334923491228,0.115296962,0.1210031371944737,-0.3771495759236582,0.833447456,0.3613154173290788,-0.3771495759236582,0.908396109,-0.0000259444286724
620959,620959, o7400g0569o.1020033.cm, ./smf_downloads/OSS.2016-01-13/o7400g0569o.1020033.cm.1687143.smf, PS1_V5, 2457401.039048278, 174.660021, 4.530003, w.00000, 45.0,-0.9925496723363266,0.092774621,0.0789811218406177,-0.3771600701825883,0.833443376,0.3613137102552839,-0.3771600701825883,0.908391688,-0.0000258879632867
620960,620960, o7400g0570o.1020036.cm, ./smf_downloads/OSS.2016-01-13/o7400g0570o.1020036.cm.1687144.smf, PS1_V5, 2457401.039693571, 173.06001, 2.120008, w.00000, 45.0,-0.9919938013162558,0.120747008,0.0369926774133834,-0.3771705869238020,0.833439288,0.3613119993756768,-0.3771705869238020,0.908387256,-0.0000258312435068
620961,620961, o7400g0571o.1020035.cm, ./smf_downloads/OSS.2016-01-13/o7400g0571o.1020035.cm.1687145.smf, PS1_V5, 2457401.040336659, 175.929997, 2.09001, w.00000, 45.0,-0.9968145238504122,0.070928013,0.0364694668583460,-0.3771810671033890,0.833435212,0.3613102942956659,-0.3771810671033890,0.908382839,-0.0000257745889311
620962,620962, o7400g0572o.1020038.cm, ./smf_downloads/OSS.2016-01-13/o7400g0572o.1020038.cm.1687146.smf, PS1_V5, 2457401.0409780066, 177.480011, 4.590015, w.00000, 45.0,-0.9958288843025459,0.043826914,0.0800252133345666,-0.3771915182992746,0.833431148,0.3613085937835042,-0.3771915182992746,0.908378433,-0.0000257179607169
620963,620963, o7400g0573o.1020037.cm, ./smf_downloads/OSS.2016-01-13/o7400g0573o.1020037.cm.1687147.smf, PS1_V5, 2457401.041621733, 176.130017, 7.050006, w.00000, 45.0,-0.9901764244735878,0.066982315,0.1227355607350275,-0.3772020076426622,0.833427068,0.3613068869158516,-0.3772020076426622,0.908374011,-0.0000256609958438
620964,620964, o7400g0574o.1020039.cm, ./smf_downloads/OSS.2016-01-13/o7400g0574o.1020039.cm.1687148.smf, PS1_V5, 2457401.0422742018, 178.920015, 7.129997, w.00000, 45.0,-0.9920908217888487,0.018702427,0.1241209916064094,-0.3772126388036247,0.833422932,0.3613051568190148,-0.3772126388036247,0.908369528,-0.0000256031288631
620966,620966, o7400g0576o.1020042.cm, ./smf_downloads/OSS.2016-01-13/o7400g0576o.1020042.cm.1687180.smf, PS1_V5, 2457401.043589859, 178.740049, 2.099977, w.00000, 45.0,-0.9990867941057036,0.021973754,0.0366433075504254,-0.3772340738334998,0.83341459,0.3613016680526481,-0.3772340738334998,0.908360487,-0.0000254860547577
620972,620972, o7400g0582o.1020047.cm, ./smf_downloads/OSS.2016-01-13/o7400g0582o.1020047.cm.1687155.smf, PS1_V5, 2457401.0475794487, 170.110006, 2.349997, w.00000, 45.0,-0.9843108295201515,0.171612612,0.0410036864281025,-0.3772990572130527,0.833389286,0.3612910875251982,-0.3772990572130527,0.908333062,-0.0000251279304052
620973,620973, o7400g0583o.1020048.cm, ./smf_downloads/OSS.2016-01-13/o7400g0583o.1020048.cm.1687156.smf, PS1_V5, 2457401.04822032, 171.789996, 4.510005, w.00000, 45.0,-0.9866866642618962,0.14235958,0.0786331764266523,-0.3773094936124413,0.83338522,0.3612893877419850,-0.3773094936124413,0.908328655,-0.0000250699771383
620974,620974, o7400g0584o.1020049.cm, ./smf_downloads/OSS.2016-01-13/o7400g0584o.1020049.cm.1687157.smf, PS1_V5, 2457401.0488627623, 170.480021, 6.839982, w.00000, 45.0,-0.9792086519007076,0.164214362,0.1190968481715942,-0.3773199549569424,0.833381143,0.3612876837455320,-0.3773199549569424,0.908324237,-0.0000250117661549
620975,620975, o7400g0585o.1020051.cm, ./smf_downloads/OSS.2016-01-13/o7400g0585o.1020051.cm.1687158.smf, PS1_V5, 2457401.04950472, 173.330009, 6.949998, w.00000, 45.0,-0.9859334824581517,0.115297083,0.1210031025443778,-0.3773304077813343,0.833377069,0.3612859809862473,-0.3773304077813343,0.908319822,-0.0000249534843012
620976,620976, o7400g0586o.1020050.cm, ./smf_downloads/OSS.2016-01-13/o7400g0586o.1020050.cm.1687159.smf, PS1_V5, 2457401.0501448703, 174.660018, 4.529999, w.00000, 45.0,-0.9925496729686470,0.092774674,0.0789810522455360,-0.3773408305391304,0.833373006,0.3612842829746563,-0.3773408305391304,0.908315419,-0.0000248952532790
620977,620977, o7400g0587o.1020053.cm, ./smf_downloads/OSS.2016-01-13/o7400g0587o.1020053.cm.1687160.smf, PS1_V5, 2457401.050786395, 173.060005, 2.119996, w.00000, 45.0,-0.9919937984700284,0.120747096,0.0369924681172260,-0.3773512750436689,0.833368934,0.3612825812696109,-0.3773512750436689,0.908311006,-0.0000248367846658
620978,620978, o7400g0588o.1020052.cm, ./smf_downloads/OSS.2016-01-13/o7400g0588o.1020052.cm.1687161.smf, PS1_V5, 2457401.0514273504, 175.930021, 2.089997, w.00000, 45.0,-0.9968145618143476,0.070927596,0.0364692401164787,-0.3773617096406182,0.833364865,0.3612808810280249,-0.3773617096406182,0.908306596,-0.0000247782563813
620979,620979, o7400g0589o.1020055.cm, ./smf_downloads/OSS.2016-01-13/o7400g0589o.1020055.cm.1687162.smf, PS1_V5, 2457401.0520677445, 177.480001, 4.590011, w.00000, 45.0,-0.9958288822346997,0.043827088,0.0800251437452984,-0.3773721344669793,0.8333608,0.3612791822277872,-0.3773721344669793,0.908302191,-0.0000247196688987
620980,620980, o7400g0590o.1020054.cm, ./smf_downloads/OSS.2016-01-13/o7400g0590o.1020054.cm.1687163.smf, PS1_V5, 2457401.05271085, 176.130025, 7.049985, w.00000, 45.0,-0.9901764787083642,0.06698218,0.1227351969869774,-0.3773826027858194,0.833356716,0.3612774761883528,-0.3773826027858194,0.908297766,-0.0000246607232498
620981,620981, o7400g0591o.1020058.cm, ./smf_downloads/OSS.2016-01-13/o7400g0591o.1020058.cm.1687164.smf, PS1_V5, 2457401.053357725, 178.92002, 7.130003, w.00000, 45.0,-0.9920908104253232,0.01870234,0.1241210955163754,-0.3773931318230439,0.833352609,0.3612757600998993,-0.3773931318230439,0.908293314,-0.0000246013216741
620983,620983, o7400g0593o.1020056.cm, ./smf_downloads/OSS.2016-01-13/o7400g0593o.1020056.cm.1687165.smf, PS1_V5, 2457401.054650948, 178.74003, 2.09999, w.00000, 45.0,-0.9990867785067575,0.021974085,0.0366435342908479,-0.3774141793549529,0.833344396,0.3612723291785477,-0.3774141793549529,0.908284415,-0.0000244822389960
620989,620989, o7400g0599o.1020066.cm, ./smf_downloads/OSS.2016-01-13/o7400g0599o.1020066.cm.1687172.smf, PS1_V5, 2457401.0586795583, 170.11001, 2.349998, w.00000, 45.0,-0.9843108407959550,0.171612543,0.0410037038667167,-0.3774797292223950,0.833318802,0.3612616400404697,-0.3774797292223950,0.90825668,-0.0000241085508306
620990,620990, o7400g0600o.1020064.cm, ./smf_downloads/OSS.2016-01-13/o7400g0600o.1020064.cm.1687173.smf, PS1_V5, 2457401.0593254813, 171.79, 4.510001, w.00000, 45.0,-0.9866866796338349,0.142359512,0.0786331068296502,-0.3774902367135048,0.833314697,0.3612599260354598,-0.3774902367135048,0.908252232,-0.0000240482630710
620991,620991, o7400g0601o.1020065.cm, ./smf_downloads/OSS.2016-01-13/o7400g0601o.1020065.cm.1687177.smf, PS1_V5, 2457401.0599707155, 170.480012, 6.839988, w.00000, 45.0,-0.9792086138059277,0.164214514,0.1190969521460207,-0.3775007323422674,0.833310596,0.3612582138101440,-0.3775007323422674,0.908247789,-0.0000239879394160
620992,620992, o7400g0602o.1020068.cm, ./smf_downloads/OSS.2016-01-13/o7400g0602o.1020068.cm.1687174.smf, PS1_V5, 2457401.060617587, 173.330037, 6.949969, w.00000, 45.0,-0.9859335996333384,0.115296608,0.1210026001179709,-0.3775112539414516,0.833306484,0.3612564971920859,-0.3775112539414516,0.908243334,-0.0000239273631779
620993,620993, o7400g0603o.1020067.cm, ./smf_downloads/OSS.2016-01-13/o7400g0603o.1020067.cm.1687176.smf, PS1_V5, 2457401.061257365, 174.659995, 4.529998, w.00000, 45.0,-0.9925496370989227,0.092775072,0.0789810348467655,-0.3775216595106758,0.833302417,0.3612547993507084,-0.3775216595106758,0.908238927,-0.0000238673541715
620994,620994, o7400g0604o.1020069.cm, ./smf_downloads/OSS.2016-01-13/o7400g0604o.1020069.cm.1687175.smf, PS1_V5, 2457401.0618980504, 173.060007, 2.119999, w.00000, 45.0,-0.9919938007621656,0.120747061,0.0369925204412655,-0.3775320791817021,0.833298344,0.3612530990549197,-0.3775320791817021,0.908234514,-0.0000238071643508
620995,620995, o7400g0605o.1020070.cm, ./smf_downloads/OSS.2016-01-13/o7400g0605o.1020070.cm.1687178.smf, PS1_V5, 2457401.062571838, 175.930003, 2.089987, w.00000, 45.0,-0.9968145458807527,0.07092791,0.0364690656996564,-0.3775430365041595,0.83329406,0.3612513108585841,-0.3775430365041595,0.908229872,-0.0000237437624000
620996,620996, o7400g0606o.1020072.cm, ./smf_downloads/OSS.2016-01-13/o7400g0606o.1020072.cm.1687179.smf, PS1_V5, 2457401.0632147607, 177.48, 4.590003, w.00000, 45.0,-0.9958288926325752,0.043827106,0.0800250045667607,-0.3775534912174855,0.833289972,0.3612496045275651,-0.3775534912174855,0.908225442,-0.0000236831680297
620997,620997, o7400g0607o.1020071.cm, ./smf_downloads/OSS.2016-01-13/o7400g0607o.1020071.cm.1687232.smf, PS1_V5, 2457401.063860683, 176.130027, 7.049984, w.00000, 45.0,-0.9901764831837316,0.066982146,0.1227351796656412,-0.3775639940391717,0.833285865,0.3612478901884436,-0.3775639940391717,0.908220992,-0.0000236221968469
620998,620998, o7400g0608o.1020073.cm, ./smf_downloads/OSS.2016-01-13/o7400g0608o.1020073.cm.1687181.smf, PS1_V5, 2457401.064503253, 178.920003, 7.130002, w.00000, 45.0,-0.9920908070421204,0.018702634,0.1241210781980479,-0.3775744416977597,0.833281778,0.3612461846978312,-0.3775744416977597,0.908216564,-0.0000235614494284
621000,621000, o7400g0610o.1020076.cm, ./smf_downloads/OSS.2016-01-13/o7400g0610o.1020076.cm.1687183.smf, PS1_V5, 2457401.065788985, 178.740009, 2.1, w.00000, 45.0,-0.9990867640587957,0.021974451,0.0366437087065563,-0.3775953446528640,0.833273601,0.3612427720032698,-0.3775953446528640,0.908207704,-0.0000234396252162
621006,621006, o7400g0616o.1020082.cm, ./smf_downloads/OSS.2016-01-13/o7400g0616o.1020082.cm.1687189.smf, PS1_V5, 2457401.0698310207, 170.110008, 2.349996, w.00000, 45.0,-0.9843108362155752,0.171612578,0.0410036689894882,-0.3776610412389926,0.833247883,0.3612320420684469,-0.3776610412389926,0.90817984,-0.0000230543440017
621007,621007, o7400g0617o.1020081.cm, ./smf_downloads/OSS.2016-01-13/o7400g0617o.1020081.cm.1687190.smf, PS1_V5, 2457401.0704774237, 171.790018, 4.50998, w.00000, 45.0,-0.9866867528824476,0.142359206,0.0786327414453833,-0.3776715450021211,0.833243769,0.3612303259611193,-0.3776715450021211,0.908175383,-0.0000229924180748
621008,621008, o7400g0618o.1020085.cm, ./smf_downloads/OSS.2016-01-13/o7400g0618o.1020085.cm.1687191.smf, PS1_V5, 2457401.071119459, 170.480018, 6.839962, w.00000, 45.0,-0.9792086843025061,0.16421442,0.1190965015901632,-0.3776819771184026,0.833239683,0.3612286214024082,-0.3776819771184026,0.908170956,-0.0000229308282850
621009,621009, o7400g0619o.1020083.cm, ./smf_downloads/OSS.2016-01-13/o7400g0619o.1020083.cm.1687192.smf, PS1_V5, 2457401.0717605036, 173.330013, 6.950002, w.00000, 45.0,-0.9859334821169682,0.115297013,0.1210031718445694,-0.3776923924737742,0.833235602,0.3612269194260349,-0.3776923924737742,0.908166535,-0.0000228692526636
621010,621010, o7400g0620o.1020084.cm, ./smf_downloads/OSS.2016-01-13/o7400g0620o.1020084.cm.1687193.smf, PS1_V5, 2457401.0724067898, 174.660002, 4.53, w.00000, 45.0,-0.9925496456885351,0.092774951,0.0789810696443065,-0.3777028923140911,0.833231488,0.3612252034856870,-0.3777028923140911,0.908162078,-0.0000228070928040
621011,621011, o7400g0621o.1020087.cm, ./smf_downloads/OSS.2016-01-13/o7400g0621o.1020087.cm.1687194.smf, PS1_V5, 2457401.0730547966, 173.060007, 2.119995, w.00000, 45.0,-0.9919938033258066,0.120747061,0.0369924506758795,-0.3777134194260988,0.833227363,0.3612234829287611,-0.3777134194260988,0.908157609,-0.0000227446870580
621012,621012, o7400g0622o.1020086.cm, ./smf_downloads/OSS.2016-01-13/o7400g0622o.1020086.cm.1687195.smf, PS1_V5, 2457401.073704201, 175.930013, 2.089996, w.00000, 45.0,-0.9968145525458801,0.070927735,0.0364692226747965,-0.3777239685540336,0.833223228,0.3612217586129707,-0.3777239685540336,0.908153129,-0.0000226820670003
621013,621013, o7400g0623o.1020088.cm, ./smf_downloads/OSS.2016-01-13/o7400g0623o.1020088.cm.1687196.smf, PS1_V5, 2457401.074346593, 177.480013, 4.589998, w.00000, 45.0,-0.9958289095533464,0.043826881,0.0800249175801739,-0.3777344031013732,0.833219138,0.3612200528677477,-0.3777344031013732,0.908148698,-0.0000226200455685
621014,621014, o7400g0624o.1020090.cm, ./smf_downloads/OSS.2016-01-13/o7400g0624o.1020090.cm.1687197.smf, PS1_V5, 2457401.074985176, 176.130029, 7.049972, w.00000, 45.0,-0.9901765111688089,0.066982113,0.1227349718096047,-0.3777447751010229,0.833215072,0.3612183571910800,-0.3777447751010229,0.908144293,-0.0000225583165336
621015,621015, o7400g0625o.1020091.cm, ./smf_downloads/OSS.2016-01-13/o7400g0625o.1020091.cm.1687198.smf, PS1_V5, 2457401.0756441327, 178.920002, 7.130001, w.00000, 45.0,-0.9920908088816341,0.018702652,0.1241210608797202,-0.3777554773220888,0.833210875,0.3612166073644514,-0.3777554773220888,0.908139747,-0.0000224945402536
621017,621017, o7400g0627o.1020093.cm, ./smf_downloads/OSS.2016-01-13/o7400g0627o.1020093.cm.1687200.smf, PS1_V5, 2457401.076930996, 178.740006, 2.100001, w.00000, 45.0,-0.9990867622688159,0.021974503,0.0366437261481270,-0.3777763754219347,0.83320268,0.3612131900197652,-0.3777763754219347,0.908130868,-0.0000223697692027
623548,623548, o7405g0470o.1023911.cm, ./smf_downloads/OSS.2016-01-18/o7405g0470o.1023911.cm.1690538.smf, PS1_V5, 2457406.0115736485, 173.949996, -1.07001, w.00000, 45.0,-0.9942568858363480,0.105377998,-0.0186741120118662,-0.4560035398790364,0.799861591,0.3467579678842830,-0.4560035398790364,0.87179106,-0.0000224534638683
623555,623555, o7405g0477o.1023917.cm, ./smf_downloads/OSS.2016-01-18/o7405g0477o.1023917.cm.1690544.smf, PS1_V5, 2457406.0163390166, 178.500016, -0.379994, w.00000, 45.0,-0.9996353472190825,0.026176093,-0.0066320978183651,-0.4560781685166204,0.799825429,0.3467427249982336,-0.4560781685166204,0.871751819,-0.0000220541537703
623566,623566, o7405g0488o.1023928.cm, ./smf_downloads/OSS.2016-01-18/o7405g0488o.1023928.cm.1690555.smf, PS1_V5, 2457406.0236065337, 173.950005, -1.070004, w.00000, 45.0,-0.9942569043337240,0.105377842,-0.0186740073103717,-0.4561919179715765,0.799770231,0.3467194737528151,-0.4561919179715765,0.871691927,-0.0000214302919518
623573,623573, o7405g0495o.1023937.cm, ./smf_downloads/OSS.2016-01-18/o7405g0495o.1023937.cm.1690562.smf, PS1_V5, 2457406.0283911237, 178.500012, -0.379998, w.00000, 45.0,-0.9996353449287927,0.026176163,-0.0066321676299998,-0.4562667619253301,0.799733861,0.3467041630734113,-0.4562667619253301,0.871652468,-0.0000210103006023
623584,623584, o7405g0506o.1023947.cm, ./smf_downloads/OSS.2016-01-18/o7405g0506o.1023947.cm.1690573.smf, PS1_V5, 2457406.0356365666, 173.950005, -1.069997, w.00000, 45.0,-0.9942569066024700,0.105377842,-0.0186738851586277,-0.4563800334186053,0.799678741,0.3466809728958787,-0.4563800334186053,0.871592671,-0.0000203612515280
623591,623591, o7405g0513o.1023953.cm, ./smf_downloads/OSS.2016-01-18/o7405g0513o.1023953.cm.1690580.smf, PS1_V5, 2457406.0403986643, 178.500017, -0.380003, w.00000, 45.0,-0.9996353466345187,0.026176076,-0.0066322548945431,-0.4564544369780104,0.799642485,0.3466657279215550,-0.4564544369780104,0.871553344,-0.0000199266683069
623602,623602, o7405g0524o.1023965.cm, ./smf_downloads/OSS.2016-01-18/o7405g0524o.1023965.cm.1690592.smf, PS1_V5, 2457406.0476500005, 173.949991, -1.069995, w.00000, 45.0,-0.9942568815019863,0.105378085,-0.0186738502581294,-0.4565676635317122,0.799587239,0.3466425093368656,-0.4565676635317122,0.871493421,-0.0000192537476654
623609,623609, o7405g0531o.1023970.cm, ./smf_downloads/OSS.2016-01-18/o7405g0531o.1023970.cm.1690598.smf, PS1_V5, 2457406.0524162743, 178.500001, -0.379984, w.00000, 45.0,-0.9996353415232706,0.026176355,-0.0066319232892782,-0.4566420407833870,0.799550902,0.3466272447159077,-0.4566420407833870,0.87145401,-0.0000188046786645
624282,624282, o7406g0630o.1024829.cm, ./smf_downloads/OSS.2016-01-19/o7406g0630o.1024829.cm.1691368.smf, PS1_V5, 2457407.0928189433, 168.889989, -0.419979, w.00000, 45.0,-0.9812326496469076,0.192688243,-0.0073299507001645,-0.4727071132835674,0.791718759,0.3432369496748093,-0.4727071132835674,0.862919577,-0.0000138917715423
624299,624299, o7406g0647o.1024849.cm, ./smf_downloads/OSS.2016-01-19/o7406g0647o.1024849.cm.1691385.smf, PS1_V5, 2457407.104170313, 168.890005, -0.419989, w.00000, 45.0,-0.9812327022002206,0.192687969,-0.0073301252284008,-0.4728816228591701,0.791629105,0.3431993237346861,-0.4728816228591701,0.862822354,-0.0000127506028058
624316,624316, o7406g0664o.1024864.cm, ./smf_downloads/OSS.2016-01-19/o7406g0664o.1024864.cm.1691402.smf, PS1_V5, 2457407.1155110095, 168.889998, -0.419995, w.00000, 45.0,-0.9812326779057082,0.192688089,-0.0073302299453426,-0.4730557455587691,0.791539502,0.3431617191980371,-0.4730557455587691,0.862725187,-0.0000116100617399
624333,624333, o7406g0681o.1024881.cm, ./smf_downloads/OSS.2016-01-19/o7406g0681o.1024881.cm.1691419.smf, PS1_V5, 2457407.1269345693, 168.889991, -0.420007, w.00000, 45.0,-0.9812326528579206,0.192688208,-0.0073304393792257,-0.4732309157819246,0.791449225,0.3431238257756817,-0.4732309157819246,0.862627287,-0.0000104666016413
625423,625423, o7408g0556o.1026362.cm, ./smf_downloads/OSS.2016-01-21/o7408g0556o.1026362.cm.1692698.smf, PS1_V5, 2457409.038357332, 171.580018, -0.930034, i.00000, 45.0,-0.9890910075233204,0.14640874,-0.0162314426490640,-0.5023087308456107,0.776396508,0.3365897679933874,-0.5023087308456107,0.84621759,-0.0000177204058570
625427,625427, o7408g0560o.1026364.cm, ./smf_downloads/OSS.2016-01-21/o7408g0560o.1026364.cm.1692701.smf, PS1_V5, 2457409.0409474834, 176.260027, -0.200012, i.00000, 45.0,-0.9978642736808421,0.065228101,-0.0034908608534579,-0.5023479999741639,0.77637488,0.3365806545808278,-0.5023479999741639,0.846194121,-0.0000174787259857
625442,625442, o7408g0575o.1026381.cm, ./smf_downloads/OSS.2016-01-21/o7408g0575o.1026381.cm.1692715.smf, PS1_V5, 2457409.0508781117, 171.58004, -0.930059, i.00000, 45.0,-0.9890910567341082,0.146408359,-0.0162318789238937,-0.5024984556682377,0.77629191,0.3365457071910826,-0.5024984556682377,0.846104096,-0.0000165385483647
625446,625446, o7408g0579o.1026382.cm, ./smf_downloads/OSS.2016-01-21/o7408g0579o.1026382.cm.1692718.smf, PS1_V5, 2457409.053455089, 176.260026, -0.200025, i.00000, 45.0,-0.9978642717520066,0.065228119,-0.0034910877448781,-0.5025374719080011,0.776270367,0.3365366367020812,-0.5025374719080011,0.846080723,-0.0000162913581455
